id,handle,text,is_retweet,original_author,time,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,is_quote_status,lang,retweet_count,favorite_count
7.62728E+17,HillaryClinton,Answer by @HillaryClinton on her plans for her first 100 days in office if elected https://t.co/RQ50LwbmMU https://t.co/I8eEK6bkkv,TRUE,Quora,2016-08-08T19:12:46,,,,FALSE,en,488,1317
7.62722E+17,HillaryClinton,"Here's what people with actual ""tremendous business success"" say about Donald Trump. https://t.co/0T22CRcy2V",FALSE,,2016-08-08T18:45:52,,,,FALSE,en,1286,2697
7.62708E+17,HillaryClinton,.@realDonaldTrump has an economic plan...to cut the pay of hardworking UAW members. https://t.co/IhIohjOtwq #NeverTrump,TRUE,UAW,2016-08-08T17:50:47,,,,FALSE,en,714,1022
7.62699E+17,HillaryClinton,"Creating jobs â€” it's what Democrats do. In 3 months, let's elect another one: https://t.co/qvnYQxtH0A https://t.co/ywlFN9AOdB",TRUE,TheDemocrats,2016-08-08T17:17:05,,,,FALSE,en,1065,2188
7.62689E+17,HillaryClinton,"At a time of massive income and wealth inequality, it is absurd to provide huge tax breaks to the very rich.",TRUE,SenSanders,2016-08-08T16:37:15,,,,FALSE,en,3478,9306
7.62685E+17,HillaryClinton,"""Clintonâ€™s economic policies...will result in a stronger U.S. economy.â€ù â€”Mark Zandi, John McCain's economic advisor https://t.co/eLL6iQNEWY",FALSE,,2016-08-08T16:22:24,HillaryClinton,7.63E+17,1339835893,FALSE,en,1189,2251
7.62677E+17,HillaryClinton,Today's bombing of a hospital in Pakistan is despicable. We have to stand up against terror and come together to prevent these attacks. -H,FALSE,,2016-08-08T15:50:59,,,,FALSE,en,3174,10192
7.62676E+17,HillaryClinton,"In Rio, Olympic fencer Ibtihaj Muhammad became the first American Muslim athlete to compete while wearing a hijab. https://t.co/OrRSHnH2Ra",FALSE,,2016-08-08T15:43:20,,,,FALSE,en,6477,20251
7.6267E+17,realDonaldTrump,My economic policy speech will be carried live at 12:15 P.M. Enjoy!,FALSE,,2016-08-08T15:20:44,,,,FALSE,en,5534,21669
7.62668E+17,HillaryClinton,"When you're comparing Hillary's and Trump's economic plans, there are two numbers you need to know. https://t.co/GdanBYOMUz",FALSE,,2016-08-08T15:14:31,,,,FALSE,en,4278,9735
7.6265E+17,HillaryClinton,"""I don't know another businessman that brags about his bankruptcies."" â€”@WarrenBuffett on Trump: https://t.co/Jx2p1D6UAd",FALSE,,2016-08-08T14:00:38,,,,FALSE,en,1782,3830
7.62642E+17,realDonaldTrump,"Join me in Fayetteville, North Carolina tomorrow evening at 6pm. Tickets now available at: https://t.co/Z80d4MYIg8",FALSE,,2016-08-08T13:28:20,,,,FALSE,en,4145,13325
7.62623E+17,HillaryClinton,"Donald Trump's economic plan:1. Lower wages2. Fewer jobs 3. More debt4. Tax breaks for the 0.1%https://t.co/OLU4htKlcV",FALSE,,2016-08-08T12:15:27,,,,FALSE,en,15286,22541
7.62486E+17,HillaryClinton,WATCH: This special 360 degree video allows you to experience the magic of the @DemConvention balloon drop: https://t.co/5DbAXK9yb8,FALSE,,2016-08-08T03:09:32,,,,FALSE,en,579,2066
7.62476E+17,HillaryClinton,"""She doesn't just see one America. She sees all of America &amp; knows that we need all of us."" â€”@CoryBooker on Hillaryhttps://t.co/EgkawPBAta",FALSE,,2016-08-08T02:31:03,,,,FALSE,en,3499,9344
7.62453E+17,HillaryClinton,We have some questions about @realDonaldTrump's cozy relationship with Russia. https://t.co/aetHzJyJCo,FALSE,,2016-08-08T00:58:24,,,,FALSE,en,2279,4774
7.6244E+17,realDonaldTrump,"#ICYMI: ""Will Media Apologize to Trump?"" https://t.co/ia7rKBmioA",FALSE,,2016-08-08T00:05:54,,,,FALSE,en,8186,19635
7.62425E+17,realDonaldTrump,"Michael Morell, the lightweight former Acting Director of C.I.A., and a man who has made serious bad calls, is a total Clinton flunky!",FALSE,,2016-08-07T23:09:08,,,,FALSE,en,7815,25019
7.62416E+17,HillaryClinton,"In America, if you can dream it, you should be able to build it.https://t.co/xduxyCcwj3",FALSE,,2016-08-07T22:30:44,,,,FALSE,en,2537,7221
7.62407E+17,HillaryClinton,We're live on Facebook giving a demo of our Hillary for America mobile app. Tune in to get an inside look: https://t.co/0wuPE0hMcL.,TRUE,HFA,2016-08-07T21:56:58,,,,FALSE,en,326,1086
7.62401E+17,realDonaldTrump,"The media is going crazy. They totally distort so many things on purpose. Crimea, nuclear, ""the baby"" and so much more. Very dishonest!",FALSE,,2016-08-07T21:31:46,,,,FALSE,en,13942,41675
7.62399E+17,realDonaldTrump,CLINTON EMAIL LED TO EXECUTION IN IRAN? https://t.co/4rY1faptL6,TRUE,DRUDGE_REPORT,2016-08-07T21:25:58,,,,FALSE,en,8358,11823
7.62382E+17,HillaryClinton,"The NRA is based in Virginia, but that's never stopped @TimKaine from leading the fight to reduce gun violence. https://t.co/J9F086bQmo",FALSE,,2016-08-07T20:17:42,,,,FALSE,en,1865,6556
7.62376E+17,HillaryClinton,"No one wants to earn a Purple Heart. But to those who did, you have America's unending gratitude and admiration. Thank you. #PurpleHeartDay",TRUE,JoeBiden,2016-08-07T19:53:06,,,,FALSE,en,7416,20909
7.62371E+17,HillaryClinton,"Donald Trump's no good, horrible, very bad week. https://t.co/MtgwywgJ3q",FALSE,,2016-08-07T19:32:03,,,,FALSE,en,1405,4341
7.62361E+17,HillaryClinton,Laurie Hernandez is the first U.S.-born Latina on the Olympic gymnastics team since '84. Good luck! #ImWithHernandez https://t.co/C1S688jCt6,FALSE,,2016-08-07T18:53:34,,,,FALSE,en,6131,20705
7.62345E+17,HillaryClinton,Proud to celebrate Nat. Purple Heart Day today. Thank you to my fellow vets &amp; service members for your sacrifice. https://t.co/C7ZqjhImS5,TRUE,BishopGarrison,2016-08-07T17:51:29,,,,FALSE,en,1227,3920
7.62339E+17,HillaryClinton,"In honor of our Weekend of Action, read why Jasmine Smalls (@ajazzyworld) is a proud member of Team #VirWINia. https://t.co/zomeZ1wXgY",TRUE,HillaryforVA,2016-08-07T17:27:20,,,,FALSE,en,417,1441
7.62336E+17,HillaryClinton,"""She will deliver on the most important duty of a presidentâ€”keeping our nation safe."" â€”Michael Morell on Hillary https://t.co/zmI3BOCH9Y",FALSE,,2016-08-07T17:15:55,,,,FALSE,en,2318,6186
7.62326E+17,HillaryClinton,"Three-time world all-around champion @Simone_Biles is set to make history at the Olympics. Good luck, Simone! https://t.co/JkiQ8hc1Xt",FALSE,,2016-08-07T16:35:53,,,,FALSE,en,3588,13925
7.62302E+17,HillaryClinton,"â€œOn the issues, thereâ€™s no comparison in terms of thoughtfulness, thoroughness, and practicality."" â€”@HoustonChron https://t.co/hcFQLBYJfS",FALSE,,2016-08-07T15:00:45,,,,FALSE,en,1921,5406
7.62291E+17,HillaryClinton,"So proud of you, Karla.https://t.co/iSQBiY8PyA",FALSE,,2016-08-07T14:13:42,,,,FALSE,en,2275,6535
7.62285E+17,realDonaldTrump,I see where Mayor Stephanie Rawlings-Blake of Baltimore is pushing Crooked hard. Look at the job she has done in Baltimore. She is a joke!,FALSE,,2016-08-07T13:49:29,,,,FALSE,en,10930,34047
7.62275E+17,HillaryClinton,"â€œ#sendDonaldtospaceâ€ù â€”@JeffBezosTrump's peer reviews are dismal: https://t.co/AC4zW7KhrH",FALSE,,2016-08-07T13:10:08,,,,FALSE,en,1323,3151
7.62111E+17,realDonaldTrump,"Thank you Windham, New Hampshire! #TrumpPence16 #MAGA https://t.co/ZL4Q01Q49s",FALSE,,2016-08-07T02:19:37,,,,FALSE,en,6235,20820
7.62107E+17,realDonaldTrump,".@Larry_Kudlow - 'Donald Trump Is the middle-class growth candidate'https://t.co/YbqkhWNm0g",FALSE,,2016-08-07T02:03:39,,,,FALSE,en,8822,21439
7.62104E+17,realDonaldTrump,"I am not just running against Crooked Hillary Clinton, I am running against the very dishonest and totally biased media - but I will win!",FALSE,,2016-08-07T01:53:45,,,,FALSE,en,28607,88516
7.62077E+17,HillaryClinton,45 reasons why Trump should never be presidentâ€”just from this week alone. https://t.co/0cJ6fQeepR,FALSE,,2016-08-07T00:02:56,,,,FALSE,en,3980,8156
7.6206E+17,HillaryClinton,"Seriously, what is going on with Trump and Russia? https://t.co/N6ySNILYMx",FALSE,,2016-08-06T22:57:08,,,,FALSE,en,5913,10278
7.62049E+17,HillaryClinton,"This is what I saw while photographing @HillaryClinton, @POTUS and more at the #DemConvention. https://t.co/jY0RO1XNJX",TRUE,barb_kinney,2016-08-06T22:12:53,,,,FALSE,en,1096,3242
7.6204E+17,HillaryClinton,"The right to vote is at the heart of our democracy, and a weakened VRA threatens that right for too many. It's time to #RestoreTheVRA.",TRUE,timkaine,2016-08-06T21:37:06,,,,FALSE,en,2723,6682
7.6203E+17,HillaryClinton,Why the @HoustonChron is urging voters to support Hillary in the â€œstarkest political choice in living memoryâ€ù: https://t.co/phjf19ybXr,FALSE,,2016-08-06T20:59:02,,,,FALSE,en,2288,5745
7.62018E+17,HillaryClinton,Why do Trumpâ€™s foreign policy ideas read like a Putin wish list? https://t.co/IrJqXq0Kfg,FALSE,,2016-08-06T20:09:34,,,,FALSE,en,2425,4670
7.62016E+17,realDonaldTrump,"#CrookedHillary is not fit to be our next president! #TrumpPence16 https://t.co/I0zJO2sZKk",FALSE,,2016-08-06T20:04:08,,,,FALSE,en,8455,25361
7.62003E+17,HillaryClinton,Four years ago today. https://t.co/WPM1I9PPN3,FALSE,,2016-08-06T19:12:34,,,,TRUE,en,11112,18616
7.62E+17,HillaryClinton,"â€_ so yeah, it's been quite a week for Donald Trump. https://t.co/UsexFeJjtl",FALSE,,2016-08-06T18:59:46,,,,FALSE,en,6760,11884
7.61996E+17,HillaryClinton,Here's the story behind our campaign's first braille button: https://t.co/xbiY2gaPB5.,TRUE,HFA,2016-08-06T18:41:07,,,,FALSE,en,1247,3094
7.61988E+17,realDonaldTrump,"Heading to New Hampshire - will be talking about Hillary saying her brain SHORT CIRCUITED, and other things!",FALSE,,2016-08-06T18:11:50,,,,FALSE,en,8945,29653
7.61958E+17,HillaryClinton,"Deeply concerned by raid on #ugpride2016. Many detained, incl. @Frankmugisha. LGBT citizens deserve protection. https://t.co/x1mlavJOvL",TRUE,AmbassadorRice,2016-08-06T16:12:33,,,,FALSE,en,638,1572
7.61956E+17,HillaryClinton,"America is stronger when we expand access to the ballot box, not restrict it. It's time to #RestoreTheVRA. https://t.co/uId57oQgUn",FALSE,,2016-08-06T16:05:14,,,,FALSE,en,3640,9304
7.61937E+17,realDonaldTrump,"Anybody whose mind ""SHORT CIRCUITS"" is not fit to be our president! Look up the word ""BRAINWASHED.""",FALSE,,2016-08-06T14:48:14,,,,FALSE,en,13832,37267
7.61934E+17,HillaryClinton,"Four gold medals and counting: Today, @SerenaWilliams hits the court in Rio to add to her collection. https://t.co/iOMV0FH38S",FALSE,,2016-08-06T14:37:40,,,,FALSE,en,5264,18984
7.61931E+17,realDonaldTrump,"Crooked Hillary said loudly, and for the world to see, that she ""SHORT CIRCUITED"" when answering a question on her e-mails. Very dangerous!",FALSE,,2016-08-06T14:24:43,,,,FALSE,en,14016,39883
7.61893E+17,realDonaldTrump,Hillary Clinton is being badly criticized for her poor performance in answering questions. Let us all see what happens!,FALSE,,2016-08-06T11:53:00,,,,FALSE,en,9728,34648
7.61774E+17,realDonaldTrump,"Good luck #TeamUSA#OpeningCeremony #Rio2016 https://t.co/mS8qsQpJPh",FALSE,,2016-08-06T03:59:08,,,,FALSE,en,10719,35693
7.61758E+17,realDonaldTrump,"'Trump is right about violent crime: Itâ€™s on the rise in major cities'https://t.co/XbnZ5vktGk",FALSE,,2016-08-06T02:57:11,,,,FALSE,en,8504,20495
7.61755E+17,realDonaldTrump,"Thank you Green Bay, Wisconsin! Governor @Mike_Pence and I will be back soon. #TrumpPence16 #MAGA https://t.co/qsYbyrm3UR",FALSE,,2016-08-06T02:44:55,,,,FALSE,en,5670,20251
7.61715E+17,HillaryClinton,"At the Paris 1900 games, golfer Margaret Abbott became the first American woman to win an Olympic gold medal. https://t.co/kT9jIHvVu8",FALSE,,2016-08-06T00:05:12,,,,FALSE,en,5233,20102
7.61712E+17,realDonaldTrump,"DON'T LET HILLARY CLINTON DO IT AGAIN!#TrumpPence16https://t.co/1mGkPNZPKF",FALSE,,2016-08-05T23:53:53,,,,FALSE,en,18434,33408
7.61709E+17,HillaryClinton,Ready for the opening ceremony. U.S.A! U.S.A! https://t.co/zcDofsiIcJ,TRUE,HFA,2016-08-05T23:41:11,,,,FALSE,en,1028,3998
7.61694E+17,realDonaldTrump,"Thank you Des Moines, Iowa! Governor @Mike_Pence and I appreciate your support! #MAGA #TrumpTrain https://t.co/gr6tGqqmcm",FALSE,,2016-08-05T22:42:08,,,,FALSE,en,5923,20218
7.61692E+17,HillaryClinton,"Trump just said he â€œdoesnâ€™t throw babies outâ€ù of his rallies...Letâ€™s review the record.https://t.co/u3a8RDNNrr",FALSE,,2016-08-05T22:33:04,,,,FALSE,en,5372,10504
7.6167E+17,HillaryClinton,"""We have never had a candidate that was more qualified to take the office of president."" â€”@POTUS on Hillary https://t.co/EJ9xI5VQK7",FALSE,,2016-08-05T21:08:02,,,,FALSE,en,2885,8020
7.61654E+17,realDonaldTrump,#MakeAmericaSafeAgain https://t.co/5yuLKyh8Q6,FALSE,,2016-08-05T20:03:29,,,,FALSE,und,14944,29738
7.61653E+17,HillaryClinton,America is going to see what VP Biden already knows â€” just how much @HillaryClinton cares about our country. https://t.co/OakQ0Yhw0l,TRUE,JoeBiden,2016-08-05T20:00:22,,,,FALSE,en,2628,6468
7.61645E+17,realDonaldTrump,FORMER HOSTAGE SAYS PLANE WAITED UNTIL MONEY ARRIVED... https://t.co/Uo0MS6w9OQ,TRUE,DRUDGE_REPORT,2016-08-05T19:29:02,,,,FALSE,en,8810,13782
7.61645E+17,realDonaldTrump,'Win-lose deal that benefits Iran and hurts United States'... https://t.co/zqpeNCouXc,TRUE,DRUDGE_REPORT,2016-08-05T19:28:58,,,,FALSE,en,5100,9219
7.61644E+17,HillaryClinton,"This week, Trump attacked a fallen soldier's family, called Hillary ""the devil,"" and criticized a crying baby.https://t.co/UsexFf0UkT",FALSE,,2016-08-05T19:22:17,,,,FALSE,en,5885,10254
7.6163E+17,HillaryClinton,Stronger Together comes out in Septâ€”a book on Hillary's policy plans and vision for America: https://t.co/okQWnu725t https://t.co/lzyuvRstpt,FALSE,,2016-08-05T18:29:22,,,,FALSE,en,2127,5937
7.61624E+17,HillaryClinton,"Republicans agree: We can't give Donald Trump control of our nuclear codes.https://t.co/aVB6e5GbSm",FALSE,,2016-08-05T18:03:23,,,,FALSE,en,3474,7431
7.61611E+17,HillaryClinton,"""We have to reject and stand up against the appeals to the kind of bigotry...that we see from Trumpâ€™s campaign."" â€”Hillary #NABJNAHJ16",FALSE,,2016-08-05T17:12:43,,,,FALSE,en,1713,5765
7.61607E+17,HillaryClinton,â€œÃ‰l dice que no se puede confiar en un distinguido juez porque tiene herencia mexicanaâ€ùâ€”Hillary sobre Trump.,TRUE,Hillary_esp,2016-08-05T16:56:09,,,,FALSE,es,518,1318
7.61605E+17,HillaryClinton,"We launched an all-Spanish Twitter account, @Hillary_esp, because we believe in bringing as many people as possible into this conversation.",FALSE,,2016-08-05T16:49:25,,,,FALSE,en,2410,8186
7.61605E+17,HillaryClinton,â€œI believe with all my heart that America is better than this. America is better than Donald Trump.â€ù â€”Hillary,FALSE,,2016-08-05T16:48:19,,,,FALSE,en,2473,8246
7.61605E+17,HillaryClinton,"Trump retweets white nationalists. He talks about banning Muslims. And yes, he talks about curtailing press freedom as well.",FALSE,,2016-08-05T16:47:54,,,,FALSE,en,2680,7687
7.61604E+17,HillaryClinton,Trump is harkening back to the most shameful chapters of our history and appealing to the ugliest impulses of our society.,FALSE,,2016-08-05T16:47:11,,,,FALSE,en,2050,6310
7.61604E+17,HillaryClinton,"Itâ€™s past time for comprehensive immigration reform, and weâ€™re going to do everything we can to get it done: https://t.co/M3doGLY5rL",FALSE,,2016-08-05T16:46:05,,,,FALSE,en,830,2687
7.61603E+17,HillaryClinton,"Weâ€™ve got to help every family afford the books, computers, and internet access that our kids need to learn in the 21st century.",FALSE,,2016-08-05T16:42:51,,,,FALSE,en,955,3530
7.61603E+17,HillaryClinton,Rosa Parks opened up every seat on the bus. Now weâ€™ve got to expand economic opportunity so everyone can afford the fare.,FALSE,,2016-08-05T16:41:40,,,,FALSE,en,1647,6526
7.61602E+17,HillaryClinton,"The Great Recession hit our whole country hard, but the toll was especially hard on black and Latino families.",FALSE,,2016-08-05T16:39:16,,,,FALSE,en,819,3205
7.61602E+17,HillaryClinton,Tune in to watch Hillary speak live with the @NABJ and the @NAHJ: https://t.co/nNYrAM60IC,FALSE,,2016-08-05T16:37:36,,,,FALSE,en,368,1206
7.61599E+17,HillaryClinton,"""Trump is not only unqualified for the job, but he may well pose a threat to our national security."" â€”Michael Morell https://t.co/zmI3BOCH9Y",FALSE,,2016-08-05T16:24:42,,,,FALSE,en,2919,6558
7.6159E+17,HillaryClinton,Good news: Our businesses have added 15 million jobs over the past 77 months â†’ https://t.co/C8P76l6bVB https://t.co/p0SH7Jne5n,TRUE,WhiteHouse,2016-08-05T15:49:59,,,,FALSE,en,1607,3265
7.61584E+17,HillaryClinton,Our first-ever gold medal-winning women's gymnastics team: the Magnificent Seven. https://t.co/MVkhHBh7hI,FALSE,,2016-08-05T15:25:47,,,,FALSE,en,2377,14039
7.61549E+17,realDonaldTrump,"Hillary Clinton has bad judgment and is unfit to serve as President.https://t.co/3EzG620fpT",FALSE,,2016-08-05T13:08:35,,,,FALSE,en,9255,26751
7.61545E+17,HillaryClinton,"We don't know why Trump and Putin praise each other so much and share many foreign policies.We'll let you guess.https://t.co/N6ySNJ3zE5",FALSE,,2016-08-05T12:50:31,,,,FALSE,en,7475,11964
7.61512E+17,realDonaldTrump,"The plane I saw on television was the hostage plane in Geneva, Switzerland, not the plane carrying $400 million in cash going to Iran!",FALSE,,2016-08-05T10:39:27,,,,FALSE,en,8856,27847
7.61399E+17,HillaryClinton,"Watch an exclusive interview with @POTUS backstage at the Democratic Convention.https://t.co/EJ9xI5Eflx",FALSE,,2016-08-05T03:11:26,,,,FALSE,en,2817,7174
7.61386E+17,realDonaldTrump,President Obama refuses to answer question about Iran terror funding.  I won't dodge questions as your President. https://t.co/jsAMGO3s4P,FALSE,,2016-08-05T02:19:22,,,,FALSE,en,12781,33760
7.61386E+17,realDonaldTrump,"Obama's disastrous judgment gave us ISIS, rise of Iran, and the worst economic numbers since the Great Depression!",FALSE,,2016-08-05T02:19:08,,,,FALSE,en,13438,37869
7.61386E+17,realDonaldTrump,President Obama should ask the DNC about how they rigged the election against Bernie.,FALSE,,2016-08-05T02:18:18,,,,FALSE,en,12130,35479
7.61385E+17,realDonaldTrump,"See you tomorrow w/ Gov. @Mike_Pence, Iowa &amp; Wisconsin! 3pm- https://t.co/3Hcnzj0Slx7pm- https://t.co/sEwLWkn1Sz https://t.co/UODSMp0oTo",FALSE,,2016-08-05T02:16:20,,,,FALSE,en,4319,14096
7.61351E+17,HillaryClinton,"None of us can raise a family, build a business, heal a community, or lift a country alone. It takes a village. https://t.co/wOdhhdd0pb",FALSE,,2016-08-05T00:00:00,,,,FALSE,en,4590,16886
7.61331E+17,realDonaldTrump,"Thank you Portland, Maine! #MakeAmericaGreatAgain https://t.co/oVfF28rWL5 https://t.co/RhblAXkNPw",FALSE,,2016-08-04T22:42:13,,,,FALSE,en,5543,18577
7.61322E+17,HillaryClinton,"We know a guy with a binder, @realDonaldTrump. (He might not take your calls, though.) https://t.co/dxmFcISmaz",FALSE,,2016-08-04T22:05:34,,,,TRUE,en,6579,16102
7.6132E+17,HillaryClinton,"Obama on whether Trump could be trusted with US nuclear weapons: ""Make your own judgment"" https://t.co/6OZtrfIwim https://t.co/Nj20PaXF2o",TRUE,CNNPolitics,2016-08-04T21:55:57,,,,FALSE,en,1184,2684
7.61319E+17,HillaryClinton,"Obama: ""I obviously have very strong opinions about the two candidates running. One is very positive. The other one is not so much.""",TRUE,kenvogel,2016-08-04T21:53:10,,,,FALSE,en,1345,4695
7.61315E+17,HillaryClinton,Wish @POTUS a happy birthday. Sign his card: https://t.co/YroKwbRvYX,FALSE,,2016-08-04T21:38:15,,,,FALSE,en,836,3670
7.61307E+17,HillaryClinton,"You saw the Democratic Convention.Now, watch the never-before-seen footage from backstage:https://t.co/mMjJFr02Wk",FALSE,,2016-08-04T21:06:59,,,,FALSE,en,4928,12382
7.61297E+17,HillaryClinton,"""If you're not registered, and you're eligible as an American citizen, please go sign up."" â€”Hillary in Nevada: https://t.co/tTgeqxNqYm",FALSE,,2016-08-04T20:24:24,,,,FALSE,en,1927,4789
7.61296E+17,HillaryClinton,Anyone who you can provoke with a tweet should not be anywhere near nuclear weapons: https://t.co/NLP0SRnuYt,FALSE,,2016-08-04T20:23:17,,,,FALSE,en,1709,4688
7.61296E+17,HillaryClinton,"Donald Trump is not qualified to be president, and he is temperamentally unfit to be Commander-in-Chief.",FALSE,,2016-08-04T20:22:15,,,,FALSE,en,6308,21370
7.61295E+17,HillaryClinton,"""We're going to work to make the biggest investment in new, good-paying jobs since World War II"" â€”Hillary https://t.co/6v6XcdsZYa",TRUE,HillaryforNV,2016-08-04T20:17:18,,,,FALSE,en,839,2761
7.61281E+17,realDonaldTrump,Happy 226th Birthday to the United States Coast Guard. Thank you @USCG! #CoastGuardDay https://t.co/hr4O8Xgq2R,FALSE,,2016-08-04T19:23:41,,,,FALSE,en,10741,35595
7.6128E+17,realDonaldTrump,"Great meeting all of you. This group knocked on 50K doors &amp; counting here in Maine, thank you! @MaineGOP  https://t.co/Iui1F2z9ca",FALSE,,2016-08-04T19:16:00,,,,TRUE,en,5995,19854
7.61272E+17,HillaryClinton,"Every week, @realDonaldTrump hits a new low. https://t.co/LBrTdE2n7v",FALSE,,2016-08-04T18:47:24,,,,FALSE,en,1686,4260
7.61264E+17,HillaryClinton,Most of Trump's merchandise is MADE IN (just about everywhere except) THE USA. https://t.co/A0d7fxyzXx,TRUE,TheBriefing2016,2016-08-04T18:13:57,,,,FALSE,en,1817,2808
7.61236E+17,HillaryClinton,"""Thatâ€™s what 21st century feminism is about: The idea that when everybody is equal, we are all more free."" â€”@POTUS https://t.co/6Ou7XEOE3j",FALSE,,2016-08-04T16:23:18,,,,FALSE,en,3188,8195
7.61219E+17,realDonaldTrump,"Looking forward to IA &amp; WI with Gov. Pence, tomorrow. Join us! #MAGAhttps://t.co/3Hcnzj0Slxhttps://t.co/sEwLWkn1Sz https://t.co/0Ei3EdQdXB",FALSE,,2016-08-04T15:17:01,,,,FALSE,en,5814,18830
7.61219E+17,HillaryClinton,What our economy needs: The largest investment in creating good-paying jobs since World War II. https://t.co/uDdkrA2myo,FALSE,,2016-08-04T15:16:04,,,,FALSE,en,2176,5641
7.61199E+17,HillaryClinton,"Happy birthday, @POTUS. https://t.co/5u1HAPnDI9",FALSE,,2016-08-04T13:57:30,,,,FALSE,en,7446,27315
7.61184E+17,HillaryClinton,The @HoustonChron almost always backs the GOP nominee for president. Hereâ€™s why they endorsed Hillary in 2016: https://t.co/l2AYf74YS4,FALSE,,2016-08-04T12:55:51,,,,FALSE,en,2765,6977
7.61026E+17,realDonaldTrump,"Thank you Jacksonville, Florida!#MakeAmericaGreatAgain https://t.co/xrTQjt9WOC https://t.co/VSnBoQYoZs",FALSE,,2016-08-04T02:27:52,,,,FALSE,en,7526,23956
7.60991E+17,HillaryClinton,We have the most productive and competitive workers in the world. We just need to give them a chance to succeed. https://t.co/kSFXLOTkMj,FALSE,,2016-08-04T00:08:07,,,,FALSE,en,2971,11225
7.60976E+17,realDonaldTrump,"Thank you for your support of my candidacy! #MAGA #ImWithYou https://t.co/Al5bZlRFYk",FALSE,,2016-08-03T23:10:41,,,,FALSE,en,5815,20913
7.60961E+17,realDonaldTrump,"Thank you to the amazing law enforcement officers today- in Daytona Beach, Florida! #LESM #MAGA https://t.co/QoxJf4Xzbc",FALSE,,2016-08-03T22:10:11,,,,FALSE,en,10377,35330
7.60958E+17,realDonaldTrump,"THANK YOU Daytona Beach, Florida!#MakeAmericaGreatAgain https://t.co/IAcLfXe463",FALSE,,2016-08-03T21:57:07,,,,FALSE,en,7584,24081
7.60956E+17,HillaryClinton,"""I will take on the gun lobby for commonsense gun safety reform.â€ù â€”Hillary: https://t.co/TVwy0XqOKH",FALSE,,2016-08-03T21:51:34,,,,FALSE,en,1476,4970
7.60956E+17,HillaryClinton,We are setting a goal to register 3 million more American citizens to vote: https://t.co/eLBTOMvqvk,FALSE,,2016-08-03T21:49:41,,,,FALSE,en,2822,6562
7.60956E+17,HillaryClinton,As president I will defend and protect Americaâ€™s public lands. https://t.co/Jb7DXwL9WS,FALSE,,2016-08-03T21:48:43,,,,FALSE,en,988,3653
7.60955E+17,HillaryClinton,Anyone who can be provoked by a tweet shouldnâ€™t be anywhere near nuclear weapons.,FALSE,,2016-08-03T21:47:25,,,,FALSE,en,15806,40309
7.60955E+17,HillaryClinton,"""There is no doubt in my mind that Donald Trump is unqualified and unfit to be Commander-in-Chief.â€ù â€”Hillary",FALSE,,2016-08-03T21:45:59,,,,FALSE,en,2861,11466
7.60955E+17,HillaryClinton,"The RNC showed a negative, pessimistic view of America: That is not who we are.Do we have challenges? Sure. Can we meet them? Absolutely!",FALSE,,2016-08-03T21:44:29,,,,FALSE,en,1941,9360
7.60954E+17,HillaryClinton,"""We gotta make this economy work for everybody, not just those at the top.â€ù â€”Hillary https://t.co/xUQEFdxnWO",FALSE,,2016-08-03T21:40:49,,,,FALSE,en,982,3716
7.60943E+17,HillaryClinton,"""I was Capt. Khanâ€™s commander in Iraq. The Khan family is our family."" https://t.co/Y1myW1WGjN via @PostOpinions",TRUE,washingtonpost,2016-08-03T20:58:58,,,,FALSE,en,1935,4035
7.60933E+17,HillaryClinton,"Trump: ""I love war, in a certain way."" https://t.co/fnY9NFRE3R",FALSE,,2016-08-03T20:18:57,,,,FALSE,en,1591,3515
7.60913E+17,HillaryClinton,"Trump thinks it's too hard to make his products in America, so we went and found 100 US manufacturers he could use. https://t.co/FCUCLJb1nr",FALSE,,2016-08-03T18:58:44,,,,FALSE,en,4570,8440
7.60891E+17,HillaryClinton,"Donald Trump's message to workers: You're fired.https://t.co/Fut2urP8nZ",FALSE,,2016-08-03T17:32:29,,,,FALSE,en,3240,6143
7.60888E+17,realDonaldTrump,"Join me in Colorado, today! Look forward to seeing you!Denver- 2pmhttps://t.co/8VbvJYDa4FColorado Springs- 6pmhttps://t.co/GZwqr4NbR0",TRUE,mike_pence,2016-08-03T17:20:29,,,,FALSE,en,3366,11462
7.60847E+17,HillaryClinton,"Making our economy work for everyone starts by making sure those at the top pay their fair share in taxes.https://t.co/uDdkrzKL9O",FALSE,,2016-08-03T14:38:32,,,,FALSE,en,2744,7201
7.60836E+17,HillaryClinton,"If Trump is serious about ""making America great again,"" he should start by making his products in America.https://t.co/1VVoUbgAn3",FALSE,,2016-08-03T13:54:08,,,,FALSE,en,6848,14176
7.60823E+17,HillaryClinton,"Lincoln: ""War, at its best, is terrible.""Trump: ""I love war.""How Trump's words compare to former presidents': https://t.co/FFykARMR8m",FALSE,,2016-08-03T13:03:25,,,,FALSE,en,3291,6794
7.60783E+17,realDonaldTrump,"Our incompetent Secretary of State, Hillary Clinton, was the one who started talks to give 400 million dollars, in cash, to Iran. Scandal!",FALSE,,2016-08-03T10:23:27,,,,FALSE,en,20208,48939
7.60766E+17,realDonaldTrump,"There is great unity in my campaign, perhaps greater than ever before. I want to thank everyone for your tremendous support. Beat Crooked H!",FALSE,,2016-08-03T09:14:40,,,,FALSE,en,13680,49471
